"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 25 14:06:35 GMT 2023","Thu May 25 14:07:45 GMT 2023","70004","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeBig","Ввод в поле ""Срок вклада"" большое значение",""
"passed","Thu May 25 14:01:39 GMT 2023","Thu May 25 14:02:21 GMT 2023","41080","","Поверка мобильного сценария: вход в личный кабинет","","tests.mobile.MobileSecondTest","cardInputFalsePhone","Ввод в поле телефона неправильного номера - все единицы",""
"passed","Thu May 25 14:06:35 GMT 2023","Thu May 25 14:07:44 GMT 2023","69122","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsSumBig","Ввод в поле ""Сумма вклада"" большого числа",""
"passed","Thu May 25 14:02:36 GMT 2023","Thu May 25 14:04:39 GMT 2023","122586","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditAllowConditions","Проверка отправки заявки без галочки ""Я согласен с условиями рассмотрения заявки""",""
"failed","Thu May 25 14:05:10 GMT 2023","Thu May 25 14:06:20 GMT 2023","70338","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseFI","Ввод в поле ""Контактное лицо"" одной буквы",""
"passed","Thu May 25 14:05:09 GMT 2023","Thu May 25 14:06:32 GMT 2023","82225","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseLongO","Ввод в поле ""Контактное лицо"" длинную фамилию",""
"failed","Thu May 25 14:05:10 GMT 2023","Thu May 25 14:06:23 GMT 2023","72696","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseLongF","Ввод в поле ""Контактное лицо"" длинную фамилию",""
"failed","Thu May 25 14:05:09 GMT 2023","Thu May 25 14:06:17 GMT 2023","67912","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditInnEmpty","Ввод в поле ИНН пробела",""
"passed","Thu May 25 14:06:35 GMT 2023","Thu May 25 14:08:13 GMT 2023","98331","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsOneCharFIO","Ввод на отдельной странице вклада в поле ""ФИО"" одной буквы",""
"passed","Thu May 25 14:06:35 GMT 2023","Thu May 25 14:07:45 GMT 2023","70039","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeSpace","Ввод пробела в поле ""Срок вклада""",""
"passed","Thu May 25 14:02:37 GMT 2023","Thu May 25 14:04:39 GMT 2023","122441","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseYoungBirthday","Ввод в поле ""Дата рождения"" - ""сегодняшяя дата ""-"" 2 года""",""
"passed","Thu May 25 14:02:36 GMT 2023","Thu May 25 14:04:39 GMT 2023","122350","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditPhoneOneNumber","Ввод в поле ""Мобильный телефон"" одной цифры",""
"failed","Thu May 25 14:06:35 GMT 2023","Thu May 25 14:08:23 GMT 2023","107926","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTrue","Заполнение и отправка формы на депозит на отдельной странице",""
"failed","Thu May 25 14:05:10 GMT 2023","Thu May 25 14:06:21 GMT 2023","71806","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditAllowCondition","Проверка необходимости согласия с условиями обработки персональных данных",""
"passed","Thu May 25 14:01:39 GMT 2023","Thu May 25 14:02:20 GMT 2023","41052","","Поверка мобильного сценария: вход в личный кабинет","","tests.mobile.MobileSecondTest","cardInputOneNumberPhone","Ввод одной цифры в поле телефона",""
"passed","Thu May 25 14:01:47 GMT 2023","Thu May 25 14:02:22 GMT 2023","35401","","Поверка мобильного сценария: вход в личный кабинет","","tests.mobile.MobileSecondTest","cardInput","Ввод кода, Отправка заявки с вводом правильного телефона - все девятки",""
"passed","Thu May 25 14:02:22 GMT 2023","Thu May 25 14:02:30 GMT 2023","8019","","Поверка мобильного сценария: оформление карты MTS CASHBACK","","tests.mobile.MobileFirstTest","cardMtsCashBackEmpty","Отправка заявки с пустыми полями",""
"failed","Thu May 25 14:05:10 GMT 2023","Thu May 25 14:06:20 GMT 2023","70146","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditOneNumberPhone","Ввод в поле ""Мобильный телефон"" одной цифры",""
"failed","Thu May 25 14:05:10 GMT 2023","Thu May 25 14:06:18 GMT 2023","68445","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseLongI","Ввод в поле ""Контактное лицо"" длинное имя",""
"passed","Thu May 25 14:06:35 GMT 2023","Thu May 25 14:08:12 GMT 2023","97298","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsCheckData","Проверка данных на странице с выбором вклада и на отдельной странице вклада",""
"passed","Thu May 25 14:05:10 GMT 2023","Thu May 25 14:06:34 GMT 2023","84897","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditTrue","Отправка заявки с корректными данными",""
"passed","Thu May 25 14:08:23 GMT 2023","Thu May 25 14:08:35 GMT 2023","11529","","Поверка сценария: оформление MTS CASHBACK на главной странице","","tests.desktop.FirstTest","cardMtsCashbackEmpty","Отправка заявки с пустыми полями",""
"passed","Thu May 25 14:06:35 GMT 2023","Thu May 25 14:08:14 GMT 2023","99029","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsEmptyField","Проверка отправления заявки с пустыми полями",""
"failed","Thu May 25 14:05:09 GMT 2023","Thu May 25 14:06:20 GMT 2023","70865","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseFIO","Ввод в поле ""Контактное лицо"" чисел и английских букв [1] 0",""
"passed","Thu May 25 14:02:38 GMT 2023","Thu May 25 14:04:34 GMT 2023","115843","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditEmptyFields","Отправка заявки на кредит с пустыми полями",""
